ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,codeReference
dawr1236-aes,dawr1236,aes,1,aes-not_endangered,Dawro (dwr-dwr) = 4 (Educational).,701778,
gofa1235-aes,gofa1235,aes,1,aes-not_endangered,Gofa (gof-gof) = 4 (Educational).,701778,
gamo1243-aes,gamo1243,aes,1,aes-not_endangered,Gamo (gmv-gmv) = 4 (Educational).,701778,
east2371-aes,east2371,aes,1,aes-not_endangered,"Miao, Eastern Xiangxi (muq-muq) = 6a* (Vigorous). Language of recognized nationality: Miao.",701778,
west2430-aes,west2430,aes,1,aes-not_endangered,"Miao, Western Xiangxi (mmr-mmr) = 6a* (Vigorous). Language of recognized nationality: Miao.",701778,
pana1310-aes,pana1310,aes,2,aes-threatened,Pana (NOCODE_Pa-Na-NOCODE_Pa-Na) = 6b (Threatened).,,
shee1238-aes,shee1238,aes,4,aes-moribund,"She (1326-shx) = Severely Endangered (40 percent certain, based on the evidence available) [Bradley 2007](cldf:bradley:07)",569683,
kaer1234-aes,kaer1234,aes,2,aes-threatened,"Kaera (9429-jka) = Vulnerable (60 percent certain, based on the evidence available) (The language appeared to be relatively vigorous when I visited Abangiwang in 2007. Many of the children playing outside were using Kaera amongst themselves) [Klamer 2014](cldf:klamer:14)",569683,
adan1251-aes,adan1251,aes,3,aes-shifting,"Adang (9470-adn) = Endangered (100 percent certain, based on the evidence available) (Some situational variations or registers of Adang like pohang, pepel and baneharl no longer exist. Only two or three Adang speakers still have the knowledge of these language varieties. These varieties are no longer used in gatherings or events where they were formerly used. Such events are, for example, harvesting time for 'pepel' and also 'pohang'. One variety of Adang normally found in a traditional dance called 'holeng holeng' seems to have become extinct with the loss of the traditional dance itself.) [Haan 2001](cldf:haan:01)",569683,
hama1240-aes,hama1240,aes,2,aes-threatened,Hamap (hmu-hmu) = 6b (Threatened).,701778,
kabo1247-aes,kabo1247,aes,1,aes-not_endangered,Kabola (klz-klz) = 6a* (Vigorous).,701778,
nede1245-aes,nede1245,aes,5,aes-nearly_extinct,"Nedebang (9409-nec) = Critically Endangered (100 percent certain, based on the evidence available) (""The age of the youngest fluent speakers is approximately 40... The language is not used on a daily basis in households, and with the rare exception school-age children have no knowledge of even basic phrases."" (As of 2004, the age of the youngest fluent speakers was around 50)) [Holton 2004](cldf:holton:04:2)",569683,
abui1241-aes,abui1241,aes,3,aes-shifting,"Abui (1381-abz) = Threatened (100 percent certain, based on the evidence available) (The linguistic situation varies from village to village. Those that reside closer to the shore and coastal markets use Malay with much greater frequency than those that reside further inland. In coastal areas, Abui children are brought up speaking Malay, and they do not learn Abui until they are older. The opposite is true in inland communities, where children are often monolingual in Abui until about age five, when they learn Malay.) [Kratochvíl 2007](cldf:kratochvil:07)",569683,
kama1365-aes,kama1365,aes,3,aes-shifting,"Kamang (9489-woi) = Threatened (60 percent certain, based on the evidence available) (Traditionally, the Kamang people lived in the central mountainous area of the island. However, during the 1970s many villages were compelled by Indonesian administrators to move down to the lower lying coastal areas. According to community elders, Kamang culture has been considerably eroded since resettlement. Today, the Kamang language is severely endangered. Kamang children and adolescents are rarely more than passive speakers of their language. Whilst parents and elders may speak amongst themselves in Kamang, child directed speech is typically in the local variety of Malay. In the several domestic settings I have observed, even where children are spoken to in Kamang, they invariably answer in Malay.) [Schapper 2014](cldf:schapper:14:2)",569683,
beri1253-aes,beri1253,aes,3,aes-shifting,"Berinomo (10621-bit) = Endangered (20 percent certain, based on the evidence available) [Laycock 1973](cldf:laycock:73)",569683,
nigi1241-aes,nigi1241,aes,5,aes-nearly_extinct,Nigilu (NOCODE_Nigilu-NOCODE_Nigilu) = 8b (Nearly extinct).,,
bahi1254-aes,bahi1254,aes,2,aes-threatened,"Bahinemo (10620-bjh) = Vulnerable (60 percent certain, based on the evidence available) (In Wagu those couples with two home languages and those with a special interest in the developed world have children who speak more Tok Pisin than the norm.) [Dye and Dye 2012](cldf:dye:dye:12)",569683,
wagu1234-aes,wagu1234,aes,5,aes-nearly_extinct,Wagu (NOCODE_Wagu-NOCODE_Wagu) = 8b (Nearly extinct).,,
ipai1240-aes,ipai1240,aes,4,aes-moribund,Ipai (NOCODE_Ipai-NOCODE_Ipai) = 8a (Moribund).,,
kumi1248-aes,kumi1248,aes,3,aes-shifting,"Kumeyaay (847-dih) = Endangered (20 percent certain, based on the evidence available) [Lewis 2009](cldf:lewis:ed:09)",569683,
keng1240-aes,keng1240,aes,1,aes-not_endangered,Kenga (kyq-kyq) = 5* (Developing).,701778,
bagi1246-aes,bagi1246,aes,1,aes-not_endangered,"Bagirmi (bmi-bmi) = 3 (Wider communication). The language of the ancient Bagirmi kingdom, originated in 1522 in the region southeast of Lake Chad. Used in slave trade in 17th century. Used in commerce, craft, and export.",701778,
tepe1280-aes,tepe1280,aes,3,aes-shifting,"Cuicatec (3471) = Threatened (20 percent certain, based on the evidence available) [ed. 2010](cldf:ed:10)",569683,
teut1235-aes,teut1235,aes,3,aes-shifting,"Cuicatec (3471) = Threatened (20 percent certain, based on the evidence available) [ed. 2010](cldf:ed:10)",569683,
juxt1235-aes,juxt1235,aes,2,aes-threatened,"Southern Baja Mixtec (10535) = Vulnerable (20 percent certain, based on the evidence available) [Lewis et al. 2015](cldf:lewis:paul:etal:ed:15)",569683,
amol1236-aes,amol1236,aes,2,aes-threatened,"Coast Mixtec (10528-mbz) = Vulnerable (20 percent certain, based on the evidence available) ['bib69']",569683,
choc1279-aes,choc1279,aes,3,aes-shifting,Chocho (3458-coz) = endangered,569683,
jala1237-aes,jala1237,aes,2,aes-threatened,Lowland Mazatec (1278-maj) = Vulnerable,550905,
sanj1286-aes,sanj1286,aes,2,aes-threatened,Acatepec Mazatec (1270-) = Vulnerable; Higher Reservoir Mazatec (1273-) = Vulnerable; Puebla Mazatec (1283-) = Vulnerable; Eloxochitlán Mazatec (1271-maa) = Vulnerable; Ocopetatillo Mazatec (1282-) = Vulnerable; Western Mazatec (1281-) = Vulnerable; Tecóatl Mazatec (1287-maa) = Vulnerable,550905,
pueb1234-aes,pueb1234,aes,1,aes-not_endangered,"Mazatec, Puebla and Northeastern (pbm-pbm) = 6a (Vigorous).",701778,
huau1238-aes,huau1238,aes,2,aes-threatened,Highland Mazatec (1277-mau) = Vulnerable; Chilchotla Mazatec (1280-) = Vulnerable,550905,
maza1296-aes,maza1296,aes,2,aes-threatened,Mazatlán Mazatec (1286-vmz) = Vulnerable; Huehuetlán Mazatec (1272-vmz) = Vulnerable,550905,
zenz1235-aes,zenz1235,aes,1,aes-not_endangered,"Chatino, Zenzontepec (czn-czn) = 6a (Vigorous).",701778,
toto1308-aes,toto1308,aes,4,aes-moribund,"Zapotec, Totomachapan (zph-zph) = 8a (Moribund).",701778,
cent2144-aes,cent2144,aes,3,aes-shifting,Eastern Mazahua (940-) = Definitely endangered,550905,
mich1246-aes,mich1246,aes,3,aes-shifting,Western Mazahua (941-) = Definitely endangered,550905,
esta1236-aes,esta1236,aes,3,aes-shifting,Central Otomí (928-) = Definitely endangered,550905,
temo1245-aes,temo1245,aes,3,aes-shifting,Western Otomí (931-) = Severely endangered; Central Otomí (928-) = Definitely endangered,550905,
mali1286-aes,mali1286,aes,2,aes-threatened,Malinaltepec Tlapanec (698-tll) = Vulnerable,550905,
acat1239-aes,acat1239,aes,1,aes-not_endangered,"Tlapanec (3513) = At risk (20 percent certain, based on the evidence available) [Sánchez et al. 2012](cldf:sanchez:martinez:etal:12)",569683,
tlac1237-aes,tlac1237,aes,1,aes-not_endangered,"Tlapanec (3513) = At risk (20 percent certain, based on the evidence available) [Sánchez et al. 2012](cldf:sanchez:martinez:etal:12)",569683,
tema1239-aes,tema1239,aes,3,aes-shifting,"Nahuatl, Temascaltepec (nhv-nhv) = 7 (Shifting).",701778,
more1259-aes,more1259,aes,1,aes-not_endangered,"Nahuatl, Morelos (nhm-nhm) = 6a (Vigorous).",701778,
clas1250-aes,clas1250,aes,6,aes-extinct,Classical Nahuatl (nci-nci) = 10 (Extinct).,,
tete1251-aes,tete1251,aes,2,aes-threatened,"Nahuatl, Tetelcingo (nhg-nhg) = 6b* (Threatened).",701778,
nort2957-aes,nort2957,aes,1,aes-not_endangered,"Nahuatl, Northern Puebla (ncj-ncj) = 6a* (Vigorous).",701778,
guer1241-aes,guer1241,aes,1,aes-not_endangered,"Nahuatl, Guerrero (ngu-ngu) = 6a* (Vigorous).",701778,
pipi1250-aes,pipi1250,aes,5,aes-nearly_extinct,"Pipil (481-ppl) = Critically Endangered (100 percent certain, based on the evidence available) [Campbell et al. 2014](cldf:campbell:lyle:etal:14:2)",569683,
west2624-aes,west2624,aes,1,aes-not_endangered,"Western Huasteca Nahuatl (4857-nhw) = At risk (20 percent certain, based on the evidence available) [Lewis 2009](cldf:lewis:ed:09)",569683,
cent2134-aes,cent2134,aes,2,aes-threatened,"Central Náhuatl (1503-nhn, nch, ncx) = Vulnerable",550905,
east2538-aes,east2538,aes,2,aes-threatened,Huasteca Náhuatl (1506-nhe) = Vulnerable,550905,
high1278-aes,high1278,aes,1,aes-not_endangered,"Eastern Nahua (3885-azz) = At risk (20 percent certain, based on the evidence available) [Lewis 2009](cldf:lewis:ed:09)",569683,
sier1248-aes,sier1248,aes,1,aes-not_endangered,"Nahuatl, Sierra Negra (nsu-nsu) = 5* (Developing).",701778,
huax1236-aes,huax1236,aes,3,aes-shifting,"Nahuatl, Huaxcaleca (nhq-nhq) = 7 (Shifting).",701778,
dark1243-aes,dark1243,aes,2,aes-threatened,"Darkhat (4106) = Vulnerable (20 percent certain, based on the evidence available) [Lewis 2009](cldf:lewis:ed:09)",569683,
ordo1245-aes,ordo1245,aes,2,aes-threatened,"Ordos (10470) = Vulnerable (20 percent certain, based on the evidence available) (the younger generation is, in any case, going over to using regular Mongolian (the Inner Mongolian standard variety).) [Janhunen 2015](cldf:janhunen:15:3)",569683,
toda1252-aes,toda1252,aes,3,aes-shifting,"Toda (5103-tcx) = Endangered (20 percent certain, based on the evidence available) [Driem 2007](cldf:driem:07)",569683,
maun1243-aes,maun1243,aes,1,aes-not_endangered,"Chetti, Moundadan (cty-cty) = 5 (Developing).",701778,
bett1235-aes,bett1235,aes,3,aes-shifting,"Betta Kurumba (1453-xub) = Threatened (20 percent certain, based on the evidence available) (Betta Kurumba is under pressure from an influx of immigrants to the area speaking more politically dominant languages.) [Coelho 2005](cldf:coelho:05)",569683,
jenn1240-aes,jenn1240,aes,1,aes-not_endangered,"Kurumba, Jennu (xuj-xuj) = 6a* (Vigorous).",701778,
holi1239-aes,holi1239,aes,2,aes-threatened,Holiya (hoy-hoy) = 6b* (Threatened).,701778,
shol1240-aes,shol1240,aes,2,aes-threatened,"Sholaga (2061-sle) = Vulnerable (20 percent certain, based on the evidence available) [Si 2010](cldf:si:10)",569683,
aluk1238-aes,aluk1238,aes,3,aes-shifting,"Alu Kurumba (3567-xua) = Threatened (20 percent certain, based on the evidence available) [Heidemann et al. 2006](cldf:heidemann:demmer:etal:06)",569683,
koya1251-aes,koya1251,aes,1,aes-not_endangered,Koya (kff-kff) = 5* (Developing).,701778,
dand1238-aes,dand1238,aes,1,aes-not_endangered,"Maria, Dandami (daq-daq) = 6a (Vigorous).",701778,
sout2711-aes,sout2711,aes,1,aes-not_endangered,"Gondi, Southern (ggo-ggo) = 5 (Developing).",,
kuii1252-aes,kuii1252,aes,1,aes-not_endangered,"Kui (India) (5652-kxu) = At risk (20 percent certain, based on the evidence available) [van Driem 2007](cldf:driem:07)",569683,
kuvi1243-aes,kuvi1243,aes,1,aes-not_endangered,"Kuvi (4468-kxv) = At risk (20 percent certain, based on the evidence available) [Krishnamurti 2003](cldf:krishnamurti:03)",569683,
mand1413-aes,mand1413,aes,3,aes-shifting,"Manda (India) (4653-mha) = Threatened (20 percent certain, based on the evidence available) [Lewis 2009](cldf:lewis:ed:09)",569683,
peng1244-aes,peng1244,aes,1,aes-not_endangered,Pengo (peg-peg) = 5* (Developing).,701778,
pira1254-aes,pira1254,aes,3,aes-shifting,"Piratapuyo (2951-pir) = Threatened (20 percent certain, based on the evidence available) [Crevels 2012](cldf:crevels:12:3)",569683,
yuru1263-aes,yuru1263,aes,1,aes-not_endangered,Wajiara (yui-yui) = 5* (Developing).,701778,
tuyu1244-aes,tuyu1244,aes,3,aes-shifting,"Tuyuka (2124-tue) = Endangered (20 percent certain, based on the evidence available) [Lewis 2009](cldf:lewis:ed:09)",569683,
cara1272-aes,cara1272,aes,3,aes-shifting,"Carapana (3111-cbc) = Endangered (20 percent certain, based on the evidence available) [Crevels 2012](cldf:crevels:12:3)",569683,
pisa1245-aes,pisa1245,aes,5,aes-nearly_extinct,Pisamira (2006-tuo) = Critically endangered,550905,
siri1274-aes,siri1274,aes,3,aes-shifting,"Siriano (2734-sri) = Endangered (20 percent certain, based on the evidence available) [Simons; and Fennig 2013](cldf:simons;:fennig:ed:13)",569683,
desa1247-aes,desa1247,aes,3,aes-shifting,"Desano (1455-des) = Endangered (20 percent certain, based on the evidence available) (In Brazil, the average age of the youngest speakers is ~45 year old. In Colombia, there are communities where young children speak the language fluently. Most Desano people in Brazil speak Tukano as the language of daily communication in their communities; they also speak Portuguese. In Colombia, in some communities, children speak the language and Desano is the language of daily use. On the Paca River, many Desano speakers do not speak Tukano.) [Silva 2012](cldf:silva:12)",569683,
pail1243-aes,pail1243,aes,3,aes-shifting,"Pailibo (7171) = Endangered (20 percent certain, based on the evidence available) [Driem 2007](cldf:driem:07)",569683,
ramo1243-aes,ramo1243,aes,3,aes-shifting,"Ramo (5684) = Endangered (20 percent certain, based on the evidence available) [van Driem 2007](cldf:driem:07)",569683,
ashi1243-aes,ashi1243,aes,3,aes-shifting,"Ashing (1577) = Endangered (20 percent certain, based on the evidence available) (Completely undocumented.) [van Driem 2007](cldf:vandriem:07:2)",569683,
nyis1236-aes,nyis1236,aes,3,aes-shifting,"Hill Miri (10414-njz) = Threatened (60 percent certain, based on the evidence available)",569683,
galo1242-aes,galo1242,aes,2,aes-threatened,"Galo (5631-adl) = Vulnerable (100 percent certain, based on the evidence available) (""...the Galo remain overwhelmingly dominant in their area, their language is
spoken daily and learned as a first language by a majority of children (though certainly
not by all).... However, changes in this comfortable status quo are already apparent. With
improvements in communication, economic opportunities, and the reach of regional,
national and even international media into Arunachal Pradesh, Galo are increasingly
relying on more widely spoken Indo-European languages – usually Hindi and Assamese,
but also English – when leaving their immediate home surroundings."" (pg. 63)) [Post 2007](cldf:post:07)",569683,
minn1241-aes,minn1241,aes,1,aes-not_endangered,"Chinese, Min Nan (nan-nan) = 5 (Developing). Language of recognized nationality: Han.",701778,
sout3250-aes,sout3250,aes,1,aes-not_endangered,"Pinghua, Southern (csp-csp) = 5* (Developing).",701778,
nort3268-aes,nort3268,aes,1,aes-not_endangered,"Pinghua, Northern (cnp-cnp) = 5* (Developing).",701778,
mand1415-aes,mand1415,aes,1,aes-not_endangered,"Chinese, Mandarin (cmn-cmn) = 1 (National). De facto national language.",701778,
tang1373-aes,tang1373,aes,3,aes-shifting,Tangwang (1502-) = Definitely endangered,550905,
daoh1239-aes,daoh1239,aes,1,aes-not_endangered,Daohua (NOCODE_Daohua-NOCODE_Daohua) = 6a (Vigorous).,,
hezh1244-aes,hezh1244,aes,1,aes-not_endangered,Hezhou (NOCODE_Hezhou-NOCODE_Hezhou) = 5 (Developing).,,
wutu1241-aes,wutu1241,aes,3,aes-shifting,"Wutunhua (1311-wuh) = Endangered (40 percent certain, based on the evidence available) [Dongzhou 2008](cldf:dongzhou:08)",569683,
ouji1238-aes,ouji1238,aes,1,aes-not_endangered,"Chinese, Wu (wuu-NOCODE_Wenzhou) = 5 (Developing). Language of recognized nationality: Han.",701778,
wuch1236-aes,wuch1236,aes,1,aes-not_endangered,"Chinese, Wu (wuu-wuu) = 5 (Developing). Language of recognized nationality: Han.",701778,
anga1288-aes,anga1288,aes,2,aes-threatened,Angami (1140-njm) = Vulnerable,550905,
chok1243-aes,chok1243,aes,2,aes-threatened,"Chokri Naga (1575-nri) = Vulnerable (20 percent certain, based on the evidence available) [van Driem 2007](cldf:driem:07)",569683,
maon1238-aes,maon1238,aes,2,aes-threatened,"Mao Naga (5666-nbi) = Vulnerable (20 percent certain, based on the evidence available) [Haokip 2011](cldf:haokip:11:2)",569683,
maku1273-aes,maku1273,aes,1,aes-not_endangered,"Naga, Makuri (jmn-jmn) = 5 (Developing).",701778,
long1375-aes,long1375,aes,1,aes-not_endangered,"Naga, Long Phuri (lpn-lpn) = 6a (Vigorous).",701778,
simt1238-aes,simt1238,aes,3,aes-shifting,"Simte (5692-smt) = Threatened (20 percent certain, based on the evidence available) [Anderson 2012](cldf:anderson:12)",569683,
ngaw1239-aes,ngaw1239,aes,1,aes-not_endangered,"Chin, Ngawn (cnw-cnw) = 5 (Developing).",701778,
zouu1235-aes,zouu1235,aes,2,aes-threatened,"Zome (1249-zom) = Vulnerable (20 percent certain, based on the evidence available) [Driem 2007](cldf:driem:07)",569683,
siyi1240-aes,siyi1240,aes,1,aes-not_endangered,"Chin, Siyin (csy-csy) = 5 (Developing).",701778,
tedi1235-aes,tedi1235,aes,1,aes-not_endangered,"Tiddim Chin (5704-ctd) = At risk (20 percent certain, based on the evidence available) (Vulnerable it might be considered. ) [Anderson 2012](cldf:anderson:12)",569683,
thad1238-aes,thad1238,aes,4,aes-moribund,"Thado Chin (5702-tcz) = Severely Endangered (20 percent certain, based on the evidence available) (...rapidly losing ground to Meithei, the state majority language.) [van Driem 2007](cldf:driem:07)",569683,
asho1236-aes,asho1236,aes,1,aes-not_endangered,"Chin, Asho (csh-csh) = 5 (Developing).",701778,
ngal1291-aes,ngal1291,aes,1,aes-not_endangered,"Chin, Matu (hlt-hlt) = 5 (Developing).",701778,
chin1478-aes,chin1478,aes,1,aes-not_endangered,"Chin, Uppu (cnb-cnb) = 6a (Vigorous).",701778,
zyph1238-aes,zyph1238,aes,1,aes-not_endangered,"Chin, Zyphe (zyp-zyp) = 5 (Developing).",701778,
laut1236-aes,laut1236,aes,1,aes-not_endangered,"Chin, Lautu (clt-clt) = 5 (Developing).",701778,
mara1382-aes,mara1382,aes,2,aes-threatened,"Mara Chin (4708-mrh) = Vulnerable (20 percent certain, based on the evidence available) [Lewis 2009](cldf:lewis:ed:09)",569683,
